0.00 0.00 v p34320 (in)
29.25 9099.40 v A14_B2_C7_D1_E1_F1_G1_o1090867/o (NAND2_Y20)
28.46 9127.86 ^ A14_B2_C7_D1_E1_F1_G1_o1090868/o (NOR2_Y20)
32.00 9159.86 v A14_B2_C7_D1_E1_F1_G1_o1090869/o (NAND2_X20)
26.93 9186.78 ^ A14_B2_C7_D1_E1_F1_G1_o1090870/o (NAND2_Z20)
30.53 9217.32 v A14_B2_C7_D1_E1_F1_G1_o1090871/o (NAND2_X20)
29.13 9246.44 ^ A14_B2_C7_D1_E1_F1_G1_o1090872/o (NOR2_Y20)
31.89 9278.33 v A14_B2_C7_D1_E1_F1_G1_o1090873/o (NAND2_X20)
29.25 9307.58 ^ A14_B2_C7_D1_E1_F1_G1_o1090874/o (NOR2_Y20)
31.89 9339.47 v A14_B2_C7_D1_E1_F1_G1_o1090875/o (NOR2_X20)
29.59 9369.06 ^ A14_B2_C7_D1_E1_F1_G1_o1090876/o (NAND2_Y20)
32.00 9401.05 v A14_B2_C7_D1_E1_F1_G1_o1090877/o (NOR2_X20)
29.73 9430.78 ^ A14_B2_C7_D1_E1_F1_G1_o1090878/o (NOR2_Y20)
31.61 9462.39 v A14_B2_C7_D1_E1_F1_G1_o1090879/o (NOR2_X20)
28.10 9490.49 ^ A14_B2_C7_D1_E1_F1_G1_o1090880/o (NAND2_Z20)
30.92 9521.42 v A14_B2_C7_D1_E1_F1_G1_o1090881/o (NAND2_X20)
26.93 9548.34 ^ A14_B2_C7_D1_E1_F1_G1_o1090882/o (NAND2_Z20)
24.83 9573.17 v A14_B2_C7_D1_E1_F1_G1_o1090883/o (NAND2_Z20)
25.12 9598.29 ^ A14_B2_C7_D1_E1_F1_G1_o1090884/o (NAND2_Z20)
49.25 9647.54 v A14_B2_C7_D1_E1_F1_G1_o1093057/o (INV_Z2)
23.40 9670.93 ^ FE_OFC281815_n945172/o (INV_Z10)
18.76 9689.69 v FE_OFC281816_n945172/o (INV_Z10)
11.99 9701.68 ^ FE_OFC281817_n945172/o (INV_Z20)
11.03 9712.71 v FE_OFC281818_n945172/o (INV_Z10)
20.36 9733.07 v A14_B2_C7_D1_E1_F1_o1045950/o577 (block_4449x4239_2703)
93.60 9826.67 ^ A14_B2_C38_o212466/o (NOR3_Y1)
47.60 9874.27 v A14_B2_C38_o212467/o (NAND2_Z02)
123.04 9997.31 ^ A14_B2_C38_D18_o543800/o (NOR3_Y1)
60.08 10057.39 v A14_B2_C38_D18_o543780/o (NAND2_Z04)
30.40 10087.79 ^ o1013548/o (INV_Y1)
34.69 10122.48 v A14_B2_C38_D18_o543794/o (NOR3_Z2)
34.93 10157.41 ^ A14_B2_C38_D18_o543779/o (NAND3_Z1)
60.44 10217.85 v A14_B2_C38_D18_o543797/o (NAND4_X2)
31.29 10249.14 ^ FE_OFC450238_n790101/o (INV_Z1)
20.50 10269.64 v FE_OFC450239_n790101/o (INV_Z1)
71.90 10341.54 ^ A14_B2_C38_D18_o543795/o (NOR2_Z1)
93.32 10434.86 v A14_B2_C38_D18_o543790/o (NOR3_X6)
36.53 10471.40 ^ FE_OFC522610_n352006/o (INV_Z10)
24.94 10496.34 v FE_OFC522611_n352006/o (INV_Z20)
32.10 10528.44 ^ o1013571/o (INV_Z10)
124.87 10653.31 v A14_B2_C38_o212412/o (NAND4_Z1)
46.66 10699.97 ^ FE_OFC563467_n352170/o (INV_Z1)
23.11 10723.08 v FE_OFC563468_n352170/o (INV_Z1)
36.55 10759.63 ^ A14_B2_C38_o212442/o (NAND4_Y1)
129.03 10888.66 v A14_B2_C38_o212782/o (NAND4_Z1)
53.90 10942.56 ^ FE_OFC588287_n352814/o (INV_Z1)
16.54 10959.10 v FE_OFC588288_n352814/o (INV_Z2)
132.41 11091.51 ^ A14_B2_C38_o212781/o (NOR4_Y1)
174.71 11266.21 v A14_B2_C38_o212701/o (NAND4_Z1)
77.10 11343.31 ^ FE_OFC685434_n352705/o (INV_Z1)
19.60 11362.91 v FE_OFC685435_n352705/o (INV_Y6)
27.52 11390.42 ^ FE_OFC607555_n352705/o (INV_Z2)
20.27 11410.69 v FE_OFC607556_n352705/o (INV_Z8)
16.03 11426.72 ^ A14_B2_C38_o212697/o (NOR2_Z10)
0.00 11426.72 ^ A14_B2_C38_o761064/d (DFF_X80)
